v	i
0.08248045406301385	-0.0000387299518395453
0.08248045406301385	-0.00007439513822845392
0.08248045406301385	-0.00007439513822845392
0.0811534241214239	-0.00007439513822845392
0.08048990915062892	-0.00007439513822845392
0.08015815166523144	-0.00007439513822845392
0.08048990915062892	-0.00007439513822845392
0.08015815166523144	-0.00007439513822845392
0.08015815166523144	-0.00007439513822845392
0.08082166663602641	-0.00007439513822845392
0.07982639417983395	-0.00007439513822845392
0.07982639417983395	-0.00007439513822845392
0.08015815166523144	-0.00007439513822845392
0.08048990915062892	-0.00011006032461736253
0.08048990915062892	-0.00007439513822845392
0.07916287920903897	-0.00007439513822845392
0.07783584926744913	-0.00007439513822845392
0.078499364238244	-0.00007439513822845392
0.078499364238244	-0.0000387299518395453
0.078499364238244	-0.00007439513822845392
0.07916287920903897	-0.0000387299518395453
0.07816760675284651	-0.00007439513822845392
0.078499364238244	-0.00007439513822845392
0.07816760675284651	-0.00007439513822845392
0.07816760675284651	-0.0000387299518395453
0.07816760675284651	-0.0000387299518395453
0.07816760675284651	-0.00007439513822845392
0.07650881932585918	-0.00007439513822845392
0.07551354686966671	-0.00011006032461736253
0.07551354686966671	-0.00007439513822845392
0.0758453043550642	-0.00007439513822845392
0.07485003189887174	-0.00007439513822845392
0.07518178938426923	-0.00007439513822845392
0.0758453043550642	-0.00007439513822845392
0.07551354686966671	-0.00007439513822845392
0.07650881932585918	-0.00007439513822845392
0.07518178938426923	-0.00007439513822845392
0.07551354686966671	-0.00007439513822845392
0.0758453043550642	-0.00007439513822845392
0.07485003189887174	-0.00007439513822845392
0.0731912444718843	-0.00007439513822845392
0.07385475944267927	-0.00007439513822845392
0.07385475944267927	-0.00007439513822845392
0.07352300195728179	-0.00007439513822845392
0.07385475944267927	-0.00007439513822845392
0.07385475944267927	-0.00007439513822845392
0.07352300195728179	-0.0000387299518395453
0.07352300195728179	-0.00007439513822845392
0.07352300195728179	-0.0000387299518395453
0.07352300195728179	-0.00007439513822845392
0.07385475944267927	-0.0000387299518395453
0.07219597201569183	-0.00007439513822845392
0.07086894207410199	-0.0000387299518395453
0.07120069955949948	-0.00007439513822845392
0.07120069955949948	-0.00007439513822845392
0.07086894207410199	-0.00007439513822845392
0.07153245704489697	-0.00007439513822845392
0.07086894207410199	-0.00007439513822845392
0.07153245704489697	-0.00007439513822845392
0.07120069955949948	-0.00007439513822845392
0.07186421453029435	-0.00007439513822845392
0.07153245704489697	-0.00007439513822845392
0.07153245704489697	-0.00007439513822845392
0.0705371845887045	-0.00007439513822845392
0.06921015464711455	-0.00011006032461736253
0.06954191213251204	-0.00011006032461736253
0.06921015464711455	-0.00011006032461736253
0.06921015464711455	-0.00007439513822845392
0.06954191213251204	-0.00007439513822845392
0.06887839716171706	-0.00007439513822845392
0.06921015464711455	-0.00011006032461736253
0.06887839716171706	-0.0000387299518395453
0.06887839716171706	-0.00007439513822845392
0.06887839716171706	-0.00007439513822845392
0.06921015464711455	-0.00011006032461736253
0.06821488219092209	-0.00007439513822845392
0.06622433727853716	-0.00011006032461736253
0.06655609476393465	-0.00011006032461736253
0.06622433727853716	-0.00011006032461736253
0.06622433727853716	-0.00007439513822845392
0.06589257979313967	-0.00011006032461736253
0.06622433727853716	-0.00007439513822845392
0.06622433727853716	-0.00007439513822845392
0.06622433727853716	-0.00007439513822845392
0.06589257979313967	-0.00007439513822845392
0.06622433727853716	-0.00011006032461736253
0.06622433727853716	-0.00007439513822845392
0.06622433727853716	-0.00011006032461736253
0.06357027739535737	-0.00007439513822845392
0.06357027739535737	-0.00007439513822845392
0.06423379236615234	-0.00007439513822845392
0.06423379236615234	-0.00011006032461736253
0.06423379236615234	-0.00007439513822845392
0.06456554985154983	-0.00011006032461736253
0.06357027739535737	-0.00007439513822845392
0.06489730733694732	-0.00007439513822845392
0.06456554985154983	-0.00011006032461736253
0.06456554985154983	-0.00007439513822845392
0.06390203488075485	-0.00007439513822845392
0.06390203488075485	-0.00007439513822845392
0.062243247453767414	-0.00007439513822845392
0.0625750049391649	-0.00007439513822845392
0.0625750049391649	-0.00007439513822845392
0.062243247453767414	-0.00007439513822845392
0.0625750049391649	-0.0000387299518395453
0.0625750049391649	-0.00007439513822845392
0.062243247453767414	-0.00007439513822845392
0.0625750049391649	-0.00011006032461736253
0.0625750049391649	-0.00007439513822845392
0.0625750049391649	-0.00007439513822845392
0.0625750049391649	-0.00007439513822845392
0.06290676242456239	-0.00007439513822845392
0.060584460026779974	-0.0000387299518395453
0.059920945055985	-0.00007439513822845392
0.060584460026779974	-0.0000387299518395453
0.060584460026779974	-0.0000387299518395453
0.060252702541382486	-0.0000387299518395453
0.060584460026779974	-0.0000387299518395453
0.060584460026779974	-0.00007439513822845392
0.060252702541382486	-0.00011006032461736253
0.06091621751217746	-0.00007439513822845392
0.060584460026779974	-0.00007439513822845392
0.060252702541382486	-0.0000387299518395453
0.059920945055985	-0.00007439513822845392
0.05892567259979253	-0.00007439513822845392
0.05826215762899767	-0.00007439513822845392
0.05793040014360018	-0.00007439513822845392
0.05793040014360018	-0.00011006032461736253
0.05826215762899767	-0.00011006032461736253
0.05793040014360018	-0.00007439513822845392
0.058593915114395045	-0.00011006032461736253
0.05793040014360018	-0.0000387299518395453
0.05793040014360018	-0.00007439513822845392
0.058593915114395045	-0.00007439513822845392
0.05793040014360018	-0.00007439513822845392
0.05793040014360018	-0.00007439513822845392
0.05593985523121525	-0.0000387299518395453
0.055276340260420276	-0.00007439513822845392
0.055608097745817764	-0.00007439513822845392
0.05593985523121525	-0.00007439513822845392
0.055276340260420276	-0.00007439513822845392
0.05627161271661274	-0.00007439513822845392
0.055608097745817764	-0.00007439513822845392
0.05627161271661274	-0.0000387299518395453
0.05593985523121525	-0.00007439513822845392
0.05593985523121525	-0.00007439513822845392
0.055608097745817764	-0.00007439513822845392
0.05627161271661274	-0.00007439513822845392
0.053949310318830324	-0.0000387299518395453
0.053949310318830324	-0.00007439513822845392
0.053617552833432836	-0.0000387299518395453
0.05328579534803535	-0.00007439513822845392
0.05328579534803535	-0.00007439513822845392
0.053617552833432836	-0.00007439513822845392
0.053617552833432836	-0.00007439513822845392
0.05328579534803535	-0.00011006032461736253
0.05328579534803535	-0.00007439513822845392
0.053617552833432836	-0.00007439513822845392
0.053617552833432836	-0.00007439513822845392
0.053617552833432836	-0.0000387299518395453
0.05129525043565053	-0.00007439513822845392
0.050299977979458066	-0.00007439513822845392
0.05129525043565053	-0.00007439513822845392
0.05129525043565053	-0.0000387299518395453
0.05096349295025304	-0.00011006032461736253
0.05129525043565053	-0.00007439513822845392
0.05096349295025304	-0.00007439513822845392
0.050631735464855554	-0.00007439513822845392
0.05162700792104802	-0.00007439513822845392
0.05096349295025304	-0.00007439513822845392
0.05096349295025304	-0.00007439513822845392
0.05096349295025304	-0.00007439513822845392
0.050299977979458066	-0.00007439513822845392
0.0493047055232656	-0.00007439513822845392
0.048641190552470626	-0.00007439513822845392
0.0493047055232656	-0.00007439513822845392
0.0493047055232656	-0.0000387299518395453
0.04963646300866309	-0.0000387299518395453
0.0493047055232656	-0.00007439513822845392
0.048972948037868114	-0.00007439513822845392
0.04963646300866309	-0.0000387299518395453
0.04963646300866309	-0.0000387299518395453
0.0493047055232656	-0.0000387299518395453
0.048972948037868114	-0.00007439513822845392
0.04797767558167565	-0.00007439513822845392
0.04764591809627816	-0.00007439513822845392
0.04797767558167565	-0.00007439513822845392
0.04764591809627816	-0.0000387299518395453
0.046982403125483185	-0.0000387299518395453
0.04764591809627816	-0.00007439513822845392
0.04797767558167565	-0.0000387299518395453
0.04797767558167565	-0.00007439513822845392
0.0466506456400857	-0.00007439513822845392
0.0466506456400857	-0.00007439513822845392
0.046982403125483185	-0.00007439513822845392
0.04797767558167565	-0.0000387299518395453
0.0466506456400857	-0.0000387299518395453
0.043996585756905904	-0.00007439513822845392
0.04466010072770088	-0.00007439513822845392
0.04466010072770088	-0.00007439513822845392
0.04499185821309837	-0.0000030647654506366855
0.04499185821309837	-0.0000387299518395453
0.04432834324230339	-0.0000387299518395453
0.04432834324230339	-0.0000387299518395453
0.04499185821309837	-0.00007439513822845392
0.045323615698495856	-0.00007439513822845392
0.04499185821309837	-0.00007439513822845392
0.04466010072770088	-0.0000387299518395453
0.043996585756905904	-0.0000387299518395453
0.043664828271508416	-0.00007439513822845392
0.043664828271508416	-0.00007439513822845392
0.04266955581531595	-0.00007439513822845392
0.04266955581531595	-0.0000387299518395453
0.04333307078611093	-0.00007439513822845392
0.043664828271508416	-0.0000387299518395453
0.04300131330071344	-0.00007439513822845392
0.04300131330071344	-0.0000387299518395453
0.043664828271508416	-0.00007439513822845392
0.043664828271508416	-0.00007439513822845392
0.043664828271508416	-0.0000387299518395453
0.042006040844520975	-0.00007439513822845392
0.040347253417533535	-0.0000387299518395453
0.04101076838832851	-0.00007439513822845392
0.04101076838832851	-0.00007439513822845392
0.040347253417533535	-0.0000387299518395453
0.04101076838832851	-0.00007439513822845392
0.04101076838832851	-0.0000387299518395453
0.04067901090293102	-0.00007439513822845392
0.04101076838832851	-0.00007439513822845392
0.040347253417533535	-0.0000387299518395453
0.04001549593213605	-0.00007439513822845392
0.04101076838832851	-0.0000387299518395453
0.04067901090293102	-0.0000387299518395453
0.03802495101975123	-0.00007439513822845392
0.03769319353435374	-0.0000387299518395453
0.03835670850514872	-0.00007439513822845392
0.03835670850514872	-0.0000387299518395453
0.03835670850514872	-0.0000030647654506366855
0.037361436048956254	-0.0000387299518395453
0.03802495101975123	-0.00007439513822845392
0.03835670850514872	-0.00007439513822845392
0.038688465990546206	-0.00007439513822845392
0.03769319353435374	-0.0000387299518395453
0.03802495101975123	-0.00007439513822845392
0.037361436048956254	-0.00007439513822845392
0.03503913365117384	-0.00007439513822845392
0.035370891136571325	-0.00007439513822845392
0.03470737616577635	-0.0000387299518395453
0.03570264862196881	-0.0000387299518395453
0.0360344061073663	-0.00007439513822845392
0.0360344061073663	-0.00007439513822845392
0.03470737616577635	-0.00007439513822845392
0.03470737616577635	-0.00007439513822845392
0.03570264862196881	-0.0000387299518395453
0.03636616359276379	-0.00007439513822845392
0.03570264862196881	-0.00007439513822845392
0.03470737616577635	-0.00007439513822845392
0.03304858873878891	-0.00007439513822845392
0.03404386119498137	-0.00007439513822845392
0.03470737616577635	-0.00007439513822845392
0.03304858873878891	-0.00007439513822845392
0.0333803462241864	-0.00007439513822845392
0.033712103709583885	-0.00007439513822845392
0.03437561868037886	-0.00007439513822845392
0.033712103709583885	-0.0000387299518395453
0.033712103709583885	-0.0000387299518395453
0.033712103709583885	-0.00007439513822845392
0.03404386119498137	-0.00007439513822845392
0.03404386119498137	-0.00007439513822845392
0.03138980131180158	-0.0000387299518395453
0.03172155879719907	-0.00007439513822845392
0.03172155879719907	-0.00007439513822845392
0.03238507376799393	-0.00007439513822845392
0.03172155879719907	-0.00007439513822845392
0.03138980131180158	-0.0000387299518395453
0.03172155879719907	-0.00007439513822845392
0.03271683125339142	-0.0000387299518395453
0.03238507376799393	-0.00007439513822845392
0.03172155879719907	-0.00007439513822845392
0.03172155879719907	-0.00007439513822845392
0.03172155879719907	-0.00007439513822845392
0.030062771370211627	-0.00007439513822845392
0.029067498914019163	-0.00007439513822845392
0.028735741428621675	-0.0000387299518395453
0.02939925639941665	-0.0000387299518395453
0.030062771370211627	-0.00007439513822845392
0.02939925639941665	-0.00007439513822845392
0.029067498914019163	-0.0000387299518395453
0.028735741428621675	-0.0000387299518395453
0.030062771370211627	-0.0000387299518395453
0.02973101388481414	-0.00007439513822845392
0.02973101388481414	-0.00011006032461736253
0.02939925639941665	-0.00007439513822845392
0.027408711487031723	-0.00007439513822845392
0.02774046897242921	-0.0000387299518395453
0.027408711487031723	-0.00007439513822845392
0.02641343903083926	-0.00007439513822845392
0.027076954001634235	-0.0000387299518395453
0.027408711487031723	-0.00007439513822845392
0.0280722264578267	-0.00011006032461736253
0.027076954001634235	-0.0000387299518395453
0.026745196516236747	-0.00007439513822845392
0.027076954001634235	-0.00007439513822845392
0.027408711487031723	-0.00007439513822845392
0.027076954001634235	-0.00007439513822845392
0.024091136633056953	-0.00011006032461736253
0.023427621662261977	-0.0000387299518395453
0.024091136633056953	-0.0000387299518395453
0.025086409089249417	-0.0000387299518395453
0.02442289411845444	-0.00007439513822845392
0.024091136633056953	-0.0000387299518395453
0.023759379147659465	-0.00007439513822845392
0.02475465160385193	-0.0000387299518395453
0.02442289411845444	-0.0000387299518395453
0.023759379147659465	-0.00007439513822845392
0.023759379147659465	-0.00011006032461736253
0.02475465160385193	-0.00011006032461736253
0.023759379147659465	-0.00007439513822845392
0.022432349206069513	-0.00007439513822845392
0.022100591720672025	-0.00007439513822845392
0.022100591720672025	-0.00007439513822845392
0.02309586417686449	-0.00011006032461736253
0.02309586417686449	-0.00007439513822845392
0.021768834235274537	-0.00007439513822845392
0.022100591720672025	-0.00011006032461736253
0.022764106691467	-0.00007439513822845392
0.02309586417686449	-0.00014572551100627113
0.022764106691467	-0.00007439513822845392
0.022432349206069513	-0.00007439513822845392
0.020773561779082073	-0.00007439513822845392
0.020441804293684585	-0.00007439513822845392
0.020110046808287096	-0.0000387299518395453
0.019114774352094743	-0.00007439513822845392
0.01944653183749212	-0.00007439513822845392
0.020441804293684585	-0.00007439513822845392
0.020441804293684585	-0.00007439513822845392
0.01944653183749212	-0.00011006032461736253
0.019114774352094743	-0.00007439513822845392
0.01977828932288961	-0.0000387299518395453
0.020441804293684585	-0.00011006032461736253
0.020773561779082073	-0.00007439513822845392
0.019114774352094743	-0.0000387299518395453
0.01778774441050479	-0.00011006032461736253
0.018451259381299767	-0.00007439513822845392
0.018451259381299767	-0.00007439513822845392
0.01778774441050479	-0.00007439513822845392
0.01811950189590228	-0.00007439513822845392
0.018451259381299767	-0.0000387299518395453
0.019114774352094743	-0.00007439513822845392
0.018783016866697255	-0.00007439513822845392
0.01811950189590228	-0.00007439513822845392
0.01811950189590228	-0.00007439513822845392
0.018451259381299767	-0.00007439513822845392
0.01811950189590228	-0.00011006032461736253
0.01612895698351735	-0.00007439513822845392
0.015465442012722375	-0.00007439513822845392
0.01612895698351735	-0.00007439513822845392
0.017455986925107303	-0.00007439513822845392
0.01646071446891484	-0.00011006032461736253
0.01612895698351735	-0.00007439513822845392
0.015797199498119863	-0.0000387299518395453
0.01646071446891484	-0.00007439513822845392
0.017124229439709815	-0.00007439513822845392
0.01612895698351735	-0.00007439513822845392
0.015797199498119863	-0.0000387299518395453
0.015465442012722375	-0.0000387299518395453
0.013806654585734934	-0.00007439513822845392
0.013806654585734934	-0.00007439513822845392
0.013143139614939958	-0.00007439513822845392
0.013143139614939958	-0.0000387299518395453
0.01447016955652991	-0.0000387299518395453
0.013806654585734934	-0.0000387299518395453
0.013474897100337446	-0.00007439513822845392
0.013143139614939958	-0.0000387299518395453
0.013806654585734934	-0.0000387299518395453
0.014138412071132422	-0.0000387299518395453
0.013806654585734934	-0.00007439513822845392
0.013143139614939958	-0.00007439513822845392
0.01115259470255514	-0.0000387299518395453
0.011816109673350117	-0.00007439513822845392
0.012479624644145093	-0.00011006032461736253
0.011484352187952629	-0.00011006032461736253
0.011484352187952629	-0.00011006032461736253
0.012147867158747605	-0.0000387299518395453
0.01281138212954247	-0.00007439513822845392
0.012479624644145093	-0.00007439513822845392
0.011484352187952629	-0.00007439513822845392
0.011816109673350117	-0.00007439513822845392
0.012479624644145093	-0.00007439513822845392
0.011484352187952629	-0.0000387299518395453
0.008830292304772724	-0.00011006032461736253
0.008498534819375236	-0.00007439513822845392
0.009162049790170212	-0.00011006032461736253
0.009825564760965189	-0.0000387299518395453
0.009825564760965189	-0.00007439513822845392
0.009162049790170212	-0.00007439513822845392
0.008830292304772724	-0.00007439513822845392
0.009825564760965189	-0.00007439513822845392
0.0094938072755677	-0.00007439513822845392
0.009162049790170212	-0.00007439513822845392
0.008830292304772724	-0.00011006032461736253
0.009162049790170212	-0.00007439513822845392
0.00783501984858026	-0.00007439513822845392
0.007503262363182772	-0.0000387299518395453
0.006839747392387796	-0.00007439513822845392
0.006507989906990308	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.00783501984858026	-0.0000387299518395453
0.006507989906990308	-0.00007439513822845392
0.006507989906990308	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.008166777333977748	-0.0000387299518395453
0.007171504877785284	-0.00007439513822845392
0.006839747392387796	-0.00007439513822845392
0.004517444994605491	-0.00007439513822845392
0.004849202480002979	-0.00007439513822845392
0.005180959965400467	-0.00007439513822845392
0.004517444994605491	-0.00007439513822845392
0.004185687509208003	-0.00007439513822845392
0.004517444994605491	-0.00007439513822845392
0.005180959965400467	-0.00007439513822845392
0.004849202480002979	-0.00007439513822845392
0.004185687509208003	-0.00007439513822845392
0.0038539300238105145	-0.00007439513822845392
0.004849202480002979	-0.00007439513822845392
0.004517444994605491	-0.00007439513822845392
0.0028586575676180503	-0.00007439513822845392
0.0021951425968230742	-0.00007439513822845392
0.0021951425968230742	-0.00007439513822845392
0.0035221725384130265	-0.00007439513822845392
0.0025269000822205623	-0.00007439513822845392
0.0025269000822205623	-0.00007439513822845392
0.0018633851114255862	-0.00007439513822845392
0.0031904150530155384	-0.00011006032461736253
0.0031904150530155384	-0.00007439513822845392
0.0025269000822205623	-0.00007439513822845392
0.0018633851114255862	-0.00011006032461736253
0.0025269000822205623	-0.00007439513822845392
0.004849202480002979	-0.00011006032461736253
0.004849202480002979	-0.00007439513822845392
0.004185687509208003	-0.00007439513822845392
0.004517444994605491	-0.00007439513822845392
0.005512717450797955	-0.00007439513822845392
0.004517444994605491	-0.00007439513822845392
0.004849202480002979	-0.00007439513822845392
0.004185687509208003	-0.00007439513822845392
0.005512717450797955	-0.00007439513822845392
0.005512717450797955	-0.00007439513822845392
0.004849202480002979	-0.00007439513822845392
0.004185687509208003	-0.00007439513822845392
0.006507989906990308	-0.00007439513822845392
0.00783501984858026	-0.00007439513822845392
0.00783501984858026	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.006839747392387796	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.006507989906990308	-0.00007439513822845392
0.007171504877785284	-0.00007439513822845392
0.008166777333977748	-0.00007439513822845392
0.007503262363182772	-0.00007439513822845392
0.008830292304772724	-0.0000387299518395453
0.008498534819375236	-0.00007439513822845392
0.0094938072755677	-0.00011006032461736253
0.009825564760965189	-0.0000387299518395453
0.009162049790170212	-0.00007439513822845392
0.008830292304772724	-0.00007439513822845392
0.009162049790170212	-0.00007439513822845392
0.010157322246362677	-0.00007439513822845392
0.0094938072755677	-0.00007439513822845392
0.008830292304772724	-0.00007439513822845392
0.008498534819375236	-0.0000387299518395453
0.0094938072755677	-0.0000387299518395453
0.011816109673350117	-0.00007439513822845392
0.011816109673350117	-0.00007439513822845392
0.011484352187952629	-0.00007439513822845392
0.011816109673350117	-0.0000387299518395453
0.013143139614939958	-0.00007439513822845392
0.012479624644145093	-0.00007439513822845392
0.011816109673350117	-0.00007439513822845392
0.011484352187952629	-0.00007439513822845392
0.012479624644145093	-0.00007439513822845392
0.01281138212954247	-0.00007439513822845392
0.011816109673350117	-0.00007439513822845392
0.011816109673350117	-0.0000387299518395453
0.013806654585734934	-0.0000387299518395453
0.01447016955652991	-0.00007439513822845392
0.01447016955652991	-0.0000387299518395453
0.013806654585734934	-0.00011006032461736253
0.014138412071132422	-0.0000387299518395453
0.014801927041927398	-0.00007439513822845392
0.014138412071132422	-0.00007439513822845392
0.013474897100337446	-0.00007439513822845392
0.013474897100337446	-0.00007439513822845392
0.013474897100337446	-0.00007439513822845392
0.014801927041927398	-0.00011006032461736253
0.013806654585734934	-0.00007439513822845392
0.014801927041927398	-0.00007439513822845392
0.01612895698351735	-0.0000387299518395453
0.01646071446891484	-0.00007439513822845392
0.016792471954312327	-0.00007439513822845392
0.01612895698351735	-0.00007439513822845392
0.015797199498119863	-0.00007439513822845392
0.01646071446891484	-0.00007439513822845392
0.017124229439709815	-0.00007439513822845392
0.01612895698351735	-0.0000387299518395453
0.015797199498119863	-0.00007439513822845392
0.015797199498119863	-0.00007439513822845392
0.016792471954312327	-0.00007439513822845392
0.017455986925107303	-0.00007439513822845392
0.01778774441050479	-0.00007439513822845392
0.01778774441050479	-0.0000387299518395453
0.018451259381299767	-0.0000387299518395453
0.018783016866697255	-0.0000387299518395453
0.018451259381299767	-0.00007439513822845392
0.018451259381299767	-0.00007439513822845392
0.01811950189590228	-0.00007439513822845392
0.01944653183749212	-0.0000387299518395453
0.018451259381299767	-0.0000387299518395453
0.018451259381299767	-0.00007439513822845392
0.01811950189590228	-0.00007439513822845392
0.01944653183749212	-0.00007439513822845392
0.02110531926447956	-0.00007439513822845392
0.020441804293684585	-0.00007439513822845392
0.01977828932288961	-0.00007439513822845392
0.020110046808287096	-0.0000387299518395453
0.02110531926447956	-0.00007439513822845392
0.020773561779082073	-0.0000387299518395453
0.020110046808287096	-0.00007439513822845392
0.020110046808287096	-0.00007439513822845392
0.020441804293684585	-0.0000387299518395453
0.020441804293684585	-0.00007439513822845392
0.020110046808287096	-0.00007439513822845392
0.020441804293684585	-0.0000387299518395453
0.023427621662261977	-0.00007439513822845392
0.023759379147659465	-0.00007439513822845392
0.022764106691467	-0.0000387299518395453
0.022432349206069513	-0.00007439513822845392
0.022432349206069513	-0.00007439513822845392
0.02309586417686449	-0.00007439513822845392
0.02309586417686449	-0.0000387299518395453
0.022764106691467	-0.00007439513822845392
0.022100591720672025	-0.00007439513822845392
0.022432349206069513	-0.0000387299518395453
0.02309586417686449	-0.0000387299518395453
0.02309586417686449	-0.00007439513822845392
0.02442289411845444	-0.00007439513822845392
0.024091136633056953	-0.0000387299518395453
0.025086409089249417	-0.00007439513822845392
0.025418166574646905	-0.00007439513822845392
0.024091136633056953	-0.00007439513822845392
0.024091136633056953	-0.00011006032461736253
0.023759379147659465	-0.00007439513822845392
0.02475465160385193	-0.0000387299518395453
0.02442289411845444	-0.00007439513822845392
0.02442289411845444	-0.00007439513822845392
0.024091136633056953	-0.00007439513822845392
0.02475465160385193	-0.00007439513822845392
0.0280722264578267	-0.00007439513822845392
0.026745196516236747	-0.00007439513822845392
0.02641343903083926	-0.00007439513822845392
0.026745196516236747	-0.00007439513822845392
0.027408711487031723	-0.00007439513822845392
0.027076954001634235	-0.00007439513822845392
0.02608168154544177	-0.0000387299518395453
0.02641343903083926	-0.0000387299518395453
0.026745196516236747	-0.00007439513822845392
0.027408711487031723	-0.00007439513822845392
0.02641343903083926	-0.00011006032461736253
0.02608168154544177	-0.00007439513822845392
0.028735741428621675	-0.00007439513822845392
0.029067498914019163	-0.00007439513822845392
0.029067498914019163	-0.00007439513822845392
0.028403983943224187	-0.00007439513822845392
0.028403983943224187	-0.00007439513822845392
0.028735741428621675	-0.0000387299518395453
0.02939925639941665	-0.00007439513822845392
0.028735741428621675	-0.00007439513822845392
0.028403983943224187	-0.0000387299518395453
0.028735741428621675	-0.00007439513822845392
0.028735741428621675	-0.00007439513822845392
0.028735741428621675	-0.00007439513822845392
0.030726286341006603	-0.0000387299518395453
0.03105804382640409	-0.00007439513822845392
0.03172155879719907	-0.0000387299518395453
0.03138980131180158	-0.00007439513822845392
0.03105804382640409	-0.0000387299518395453
0.030726286341006603	-0.00007439513822845392
0.03105804382640409	-0.00007439513822845392
0.032053316282596556	-0.00007439513822845392
0.03105804382640409	-0.00007439513822845392
0.030726286341006603	-0.00011006032461736253
0.030726286341006603	-0.00007439513822845392
0.032053316282596556	-0.0000387299518395453
0.033712103709583885	-0.00007439513822845392
0.03304858873878891	-0.00007439513822845392
0.0333803462241864	-0.00011006032461736253
0.0333803462241864	-0.00007439513822845392
0.03437561868037886	-0.00007439513822845392
0.033712103709583885	-0.00007439513822845392
0.03304858873878891	-0.00007439513822845392
0.03404386119498137	-0.0000387299518395453
0.03404386119498137	-0.00007439513822845392
0.03404386119498137	-0.0000387299518395453
0.033712103709583885	-0.00007439513822845392
0.0333803462241864	-0.00007439513822845392
0.03570264862196881	-0.00011006032461736253
0.03636616359276379	-0.00007439513822845392
0.03570264862196881	-0.00011006032461736253
0.035370891136571325	-0.0000387299518395453
0.03570264862196881	-0.00007439513822845392
0.03636616359276379	-0.00007439513822845392
0.03636616359276379	-0.00007439513822845392
0.035370891136571325	-0.00007439513822845392
0.03470737616577635	-0.00007439513822845392
